utterance_id,speaker_id,audio_path,label_path,transcript_path,split
sm04270402208,sm04,data\raw\wav_sm04\sm04270402208.wav,data\labels\lab_sm04\sm04270402208.lab,data\transcripts\txt_sm04\sm04270402208.txt,train
sm04270402209,sm04,data\raw\wav_sm04\sm04270402209.wav,data\labels\lab_sm04\sm04270402209.lab,data\transcripts\txt_sm04\sm04270402209.txt,train
sm04270402210,sm04,data\raw\wav_sm04\sm04270402210.wav,data\labels\lab_sm04\sm04270402210.lab,data\transcripts\txt_sm04\sm04270402210.txt,train
sm04270402211,sm04,data\raw\wav_sm04\sm04270402211.wav,data\labels\lab_sm04\sm04270402211.lab,data\transcripts\txt_sm04\sm04270402211.txt,test
sm04270402212,sm04,data\raw\wav_sm04\sm04270402212.wav,data\labels\lab_sm04\sm04270402212.lab,data\transcripts\txt_sm04\sm04270402212.txt,train
sm04270402213,sm04,data\raw\wav_sm04\sm04270402213.wav,data\labels\lab_sm04\sm04270402213.lab,data\transcripts\txt_sm04\sm04270402213.txt,train
sm04270402214,sm04,data\raw\wav_sm04\sm04270402214.wav,data\labels\lab_sm04\sm04270402214.lab,data\transcripts\txt_sm04\sm04270402214.txt,val
sm04270402215,sm04,data\raw\wav_sm04\sm04270402215.wav,data\labels\lab_sm04\sm04270402215.lab,data\transcripts\txt_sm04\sm04270402215.txt,train
sm04270402216,sm04,data\raw\wav_sm04\sm04270402216.wav,data\labels\lab_sm04\sm04270402216.lab,data\transcripts\txt_sm04\sm04270402216.txt,train
sm04270402217,sm04,data\raw\wav_sm04\sm04270402217.wav,data\labels\lab_sm04\sm04270402217.lab,data\transcripts\txt_sm04\sm04270402217.txt,test
sm04270402218,sm04,data\raw\wav_sm04\sm04270402218.wav,data\labels\lab_sm04\sm04270402218.lab,data\transcripts\txt_sm04\sm04270402218.txt,train
sm04270402219,sm04,data\raw\wav_sm04\sm04270402219.wav,data\labels\lab_sm04\sm04270402219.lab,data\transcripts\txt_sm04\sm04270402219.txt,test
sm04270402220,sm04,data\raw\wav_sm04\sm04270402220.wav,data\labels\lab_sm04\sm04270402220.lab,data\transcripts\txt_sm04\sm04270402220.txt,test
sm04270402301,sm04,data\raw\wav_sm04\sm04270402301.wav,data\labels\lab_sm04\sm04270402301.lab,data\transcripts\txt_sm04\sm04270402301.txt,train
sm04270402302,sm04,data\raw\wav_sm04\sm04270402302.wav,data\labels\lab_sm04\sm04270402302.lab,data\transcripts\txt_sm04\sm04270402302.txt,val
sm04270402303,sm04,data\raw\wav_sm04\sm04270402303.wav,data\labels\lab_sm04\sm04270402303.lab,data\transcripts\txt_sm04\sm04270402303.txt,val
sm04270402304,sm04,data\raw\wav_sm04\sm04270402304.wav,data\labels\lab_sm04\sm04270402304.lab,data\transcripts\txt_sm04\sm04270402304.txt,test
sm04270402305,sm04,data\raw\wav_sm04\sm04270402305.wav,data\labels\lab_sm04\sm04270402305.lab,data\transcripts\txt_sm04\sm04270402305.txt,train
sm04270402306,sm04,data\raw\wav_sm04\sm04270402306.wav,data\labels\lab_sm04\sm04270402306.lab,data\transcripts\txt_sm04\sm04270402306.txt,train
sm04270402307,sm04,data\raw\wav_sm04\sm04270402307.wav,data\labels\lab_sm04\sm04270402307.lab,data\transcripts\txt_sm04\sm04270402307.txt,train
sm04270402308,sm04,data\raw\wav_sm04\sm04270402308.wav,data\labels\lab_sm04\sm04270402308.lab,data\transcripts\txt_sm04\sm04270402308.txt,train
sm04270402309,sm04,data\raw\wav_sm04\sm04270402309.wav,data\labels\lab_sm04\sm04270402309.lab,data\transcripts\txt_sm04\sm04270402309.txt,train
sm04270402310,sm04,data\raw\wav_sm04\sm04270402310.wav,data\labels\lab_sm04\sm04270402310.lab,data\transcripts\txt_sm04\sm04270402310.txt,train
sm04270402311,sm04,data\raw\wav_sm04\sm04270402311.wav,data\labels\lab_sm04\sm04270402311.lab,data\transcripts\txt_sm04\sm04270402311.txt,train
sm04270402312,sm04,data\raw\wav_sm04\sm04270402312.wav,data\labels\lab_sm04\sm04270402312.lab,data\transcripts\txt_sm04\sm04270402312.txt,train
sm04270402313,sm04,data\raw\wav_sm04\sm04270402313.wav,data\labels\lab_sm04\sm04270402313.lab,data\transcripts\txt_sm04\sm04270402313.txt,train
sm04270402314,sm04,data\raw\wav_sm04\sm04270402314.wav,data\labels\lab_sm04\sm04270402314.lab,data\transcripts\txt_sm04\sm04270402314.txt,train
sm04270402315,sm04,data\raw\wav_sm04\sm04270402315.wav,data\labels\lab_sm04\sm04270402315.lab,data\transcripts\txt_sm04\sm04270402315.txt,train
sm04270402316,sm04,data\raw\wav_sm04\sm04270402316.wav,data\labels\lab_sm04\sm04270402316.lab,data\transcripts\txt_sm04\sm04270402316.txt,train
sm04270402317,sm04,data\raw\wav_sm04\sm04270402317.wav,data\labels\lab_sm04\sm04270402317.lab,data\transcripts\txt_sm04\sm04270402317.txt,train
sm04270402318,sm04,data\raw\wav_sm04\sm04270402318.wav,data\labels\lab_sm04\sm04270402318.lab,data\transcripts\txt_sm04\sm04270402318.txt,train
sm04281202101,sm04,data\raw\wav_sm04\sm04281202101.wav,data\labels\lab_sm04\sm04281202101.lab,data\transcripts\txt_sm04\sm04281202101.txt,train
sm04281202102,sm04,data\raw\wav_sm04\sm04281202102.wav,data\labels\lab_sm04\sm04281202102.lab,data\transcripts\txt_sm04\sm04281202102.txt,train
sm04281202103,sm04,data\raw\wav_sm04\sm04281202103.wav,data\labels\lab_sm04\sm04281202103.lab,data\transcripts\txt_sm04\sm04281202103.txt,train
sm04291202101,sm04,data\raw\wav_sm04\sm04291202101.wav,data\labels\lab_sm04\sm04291202101.lab,data\transcripts\txt_sm04\sm04291202101.txt,train
sm04291202102,sm04,data\raw\wav_sm04\sm04291202102.wav,data\labels\lab_sm04\sm04291202102.lab,data\transcripts\txt_sm04\sm04291202102.txt,train
sm04291202103,sm04,data\raw\wav_sm04\sm04291202103.wav,data\labels\lab_sm04\sm04291202103.lab,data\transcripts\txt_sm04\sm04291202103.txt,train
sm04300104101,sm04,data\raw\wav_sm04\sm04300104101.wav,data\labels\lab_sm04\sm04300104101.lab,data\transcripts\txt_sm04\sm04300104101.txt,train
sm04300104102,sm04,data\raw\wav_sm04\sm04300104102.wav,data\labels\lab_sm04\sm04300104102.lab,data\transcripts\txt_sm04\sm04300104102.txt,train
sm04300104103,sm04,data\raw\wav_sm04\sm04300104103.wav,data\labels\lab_sm04\sm04300104103.lab,data\transcripts\txt_sm04\sm04300104103.txt,train
sm04300104104,sm04,data\raw\wav_sm04\sm04300104104.wav,data\labels\lab_sm04\sm04300104104.lab,data\transcripts\txt_sm04\sm04300104104.txt,train
sm04300104105,sm04,data\raw\wav_sm04\sm04300104105.wav,data\labels\lab_sm04\sm04300104105.lab,data\transcripts\txt_sm04\sm04300104105.txt,train
sm04300104106,sm04,data\raw\wav_sm04\sm04300104106.wav,data\labels\lab_sm04\sm04300104106.lab,data\transcripts\txt_sm04\sm04300104106.txt,val
sm04300104107,sm04,data\raw\wav_sm04\sm04300104107.wav,data\labels\lab_sm04\sm04300104107.lab,data\transcripts\txt_sm04\sm04300104107.txt,train
sm04300104108,sm04,data\raw\wav_sm04\sm04300104108.wav,data\labels\lab_sm04\sm04300104108.lab,data\transcripts\txt_sm04\sm04300104108.txt,train
sm04300104109,sm04,data\raw\wav_sm04\sm04300104109.wav,data\labels\lab_sm04\sm04300104109.lab,data\transcripts\txt_sm04\sm04300104109.txt,train
sm04300104110,sm04,data\raw\wav_sm04\sm04300104110.wav,data\labels\lab_sm04\sm04300104110.lab,data\transcripts\txt_sm04\sm04300104110.txt,test
sm04300104111,sm04,data\raw\wav_sm04\sm04300104111.wav,data\labels\lab_sm04\sm04300104111.lab,data\transcripts\txt_sm04\sm04300104111.txt,train
sm04300104112,sm04,data\raw\wav_sm04\sm04300104112.wav,data\labels\lab_sm04\sm04300104112.lab,data\transcripts\txt_sm04\sm04300104112.txt,train
sm04300104113,sm04,data\raw\wav_sm04\sm04300104113.wav,data\labels\lab_sm04\sm04300104113.lab,data\transcripts\txt_sm04\sm04300104113.txt,val
sm04300104114,sm04,data\raw\wav_sm04\sm04300104114.wav,data\labels\lab_sm04\sm04300104114.lab,data\transcripts\txt_sm04\sm04300104114.txt,train
sm04300104115,sm04,data\raw\wav_sm04\sm04300104115.wav,data\labels\lab_sm04\sm04300104115.lab,data\transcripts\txt_sm04\sm04300104115.txt,train
sm04300104116,sm04,data\raw\wav_sm04\sm04300104116.wav,data\labels\lab_sm04\sm04300104116.lab,data\transcripts\txt_sm04\sm04300104116.txt,test
sm04300104117,sm04,data\raw\wav_sm04\sm04300104117.wav,data\labels\lab_sm04\sm04300104117.lab,data\transcripts\txt_sm04\sm04300104117.txt,test
sm04300104118,sm04,data\raw\wav_sm04\sm04300104118.wav,data\labels\lab_sm04\sm04300104118.lab,data\transcripts\txt_sm04\sm04300104118.txt,train
sm04300104119,sm04,data\raw\wav_sm04\sm04300104119.wav,data\labels\lab_sm04\sm04300104119.lab,data\transcripts\txt_sm04\sm04300104119.txt,train
sm04300104120,sm04,data\raw\wav_sm04\sm04300104120.wav,data\labels\lab_sm04\sm04300104120.lab,data\transcripts\txt_sm04\sm04300104120.txt,train
sm04300104121,sm04,data\raw\wav_sm04\sm04300104121.wav,data\labels\lab_sm04\sm04300104121.lab,data\transcripts\txt_sm04\sm04300104121.txt,train
sm04300104122,sm04,data\raw\wav_sm04\sm04300104122.wav,data\labels\lab_sm04\sm04300104122.lab,data\transcripts\txt_sm04\sm04300104122.txt,test
sm04300104123,sm04,data\raw\wav_sm04\sm04300104123.wav,data\labels\lab_sm04\sm04300104123.lab,data\transcripts\txt_sm04\sm04300104123.txt,val
sm04300104124,sm04,data\raw\wav_sm04\sm04300104124.wav,data\labels\lab_sm04\sm04300104124.lab,data\transcripts\txt_sm04\sm04300104124.txt,train
sm04300104125,sm04,data\raw\wav_sm04\sm04300104125.wav,data\labels\lab_sm04\sm04300104125.lab,data\transcripts\txt_sm04\sm04300104125.txt,train
sm04300104126,sm04,data\raw\wav_sm04\sm04300104126.wav,data\labels\lab_sm04\sm04300104126.lab,data\transcripts\txt_sm04\sm04300104126.txt,train
sm04300104127,sm04,data\raw\wav_sm04\sm04300104127.wav,data\labels\lab_sm04\sm04300104127.lab,data\transcripts\txt_sm04\sm04300104127.txt,train
sm04300104128,sm04,data\raw\wav_sm04\sm04300104128.wav,data\labels\lab_sm04\sm04300104128.lab,data\transcripts\txt_sm04\sm04300104128.txt,train
sm04300104129,sm04,data\raw\wav_sm04\sm04300104129.wav,data\labels\lab_sm04\sm04300104129.lab,data\transcripts\txt_sm04\sm04300104129.txt,train
sm04300104130,sm04,data\raw\wav_sm04\sm04300104130.wav,data\labels\lab_sm04\sm04300104130.lab,data\transcripts\txt_sm04\sm04300104130.txt,train
sm04300104131,sm04,data\raw\wav_sm04\sm04300104131.wav,data\labels\lab_sm04\sm04300104131.lab,data\transcripts\txt_sm04\sm04300104131.txt,test
sm04300104132,sm04,data\raw\wav_sm04\sm04300104132.wav,data\labels\lab_sm04\sm04300104132.lab,data\transcripts\txt_sm04\sm04300104132.txt,test
sm04300104133,sm04,data\raw\wav_sm04\sm04300104133.wav,data\labels\lab_sm04\sm04300104133.lab,data\transcripts\txt_sm04\sm04300104133.txt,train
sm04300104134,sm04,data\raw\wav_sm04\sm04300104134.wav,data\labels\lab_sm04\sm04300104134.lab,data\transcripts\txt_sm04\sm04300104134.txt,train
sm04300104135,sm04,data\raw\wav_sm04\sm04300104135.wav,data\labels\lab_sm04\sm04300104135.lab,data\transcripts\txt_sm04\sm04300104135.txt,test
sm04300104136,sm04,data\raw\wav_sm04\sm04300104136.wav,data\labels\lab_sm04\sm04300104136.lab,data\transcripts\txt_sm04\sm04300104136.txt,test
sm04300104137,sm04,data\raw\wav_sm04\sm04300104137.wav,data\labels\lab_sm04\sm04300104137.lab,data\transcripts\txt_sm04\sm04300104137.txt,train
sm04300104138,sm04,data\raw\wav_sm04\sm04300104138.wav,data\labels\lab_sm04\sm04300104138.lab,data\transcripts\txt_sm04\sm04300104138.txt,train
sm04300104139,sm04,data\raw\wav_sm04\sm04300104139.wav,data\labels\lab_sm04\sm04300104139.lab,data\transcripts\txt_sm04\sm04300104139.txt,train
sm04300104140,sm04,data\raw\wav_sm04\sm04300104140.wav,data\labels\lab_sm04\sm04300104140.lab,data\transcripts\txt_sm04\sm04300104140.txt,train
sm04300104141,sm04,data\raw\wav_sm04\sm04300104141.wav,data\labels\lab_sm04\sm04300104141.lab,data\transcripts\txt_sm04\sm04300104141.txt,test
sm04300104142,sm04,data\raw\wav_sm04\sm04300104142.wav,data\labels\lab_sm04\sm04300104142.lab,data\transcripts\txt_sm04\sm04300104142.txt,test
sm04300104143,sm04,data\raw\wav_sm04\sm04300104143.wav,data\labels\lab_sm04\sm04300104143.lab,data\transcripts\txt_sm04\sm04300104143.txt,train
sm04300104144,sm04,data\raw\wav_sm04\sm04300104144.wav,data\labels\lab_sm04\sm04300104144.lab,data\transcripts\txt_sm04\sm04300104144.txt,test
sm04300104145,sm04,data\raw\wav_sm04\sm04300104145.wav,data\labels\lab_sm04\sm04300104145.lab,data\transcripts\txt_sm04\sm04300104145.txt,train
sm04300104146,sm04,data\raw\wav_sm04\sm04300104146.wav,data\labels\lab_sm04\sm04300104146.lab,data\transcripts\txt_sm04\sm04300104146.txt,test
sm04300104147,sm04,data\raw\wav_sm04\sm04300104147.wav,data\labels\lab_sm04\sm04300104147.lab,data\transcripts\txt_sm04\sm04300104147.txt,test
sm04300104148,sm04,data\raw\wav_sm04\sm04300104148.wav,data\labels\lab_sm04\sm04300104148.lab,data\transcripts\txt_sm04\sm04300104148.txt,train
sm04300104149,sm04,data\raw\wav_sm04\sm04300104149.wav,data\labels\lab_sm04\sm04300104149.lab,data\transcripts\txt_sm04\sm04300104149.txt,train
sm04300104150,sm04,data\raw\wav_sm04\sm04300104150.wav,data\labels\lab_sm04\sm04300104150.lab,data\transcripts\txt_sm04\sm04300104150.txt,val
sm04300104151,sm04,data\raw\wav_sm04\sm04300104151.wav,data\labels\lab_sm04\sm04300104151.lab,data\transcripts\txt_sm04\sm04300104151.txt,val
sm04300104152,sm04,data\raw\wav_sm04\sm04300104152.wav,data\labels\lab_sm04\sm04300104152.lab,data\transcripts\txt_sm04\sm04300104152.txt,val
sm04300104153,sm04,data\raw\wav_sm04\sm04300104153.wav,data\labels\lab_sm04\sm04300104153.lab,data\transcripts\txt_sm04\sm04300104153.txt,test
sm04300104154,sm04,data\raw\wav_sm04\sm04300104154.wav,data\labels\lab_sm04\sm04300104154.lab,data\transcripts\txt_sm04\sm04300104154.txt,train
sm04300104155,sm04,data\raw\wav_sm04\sm04300104155.wav,data\labels\lab_sm04\sm04300104155.lab,data\transcripts\txt_sm04\sm04300104155.txt,val
sm04300104156,sm04,data\raw\wav_sm04\sm04300104156.wav,data\labels\lab_sm04\sm04300104156.lab,data\transcripts\txt_sm04\sm04300104156.txt,train
sm04300104157,sm04,data\raw\wav_sm04\sm04300104157.wav,data\labels\lab_sm04\sm04300104157.lab,data\transcripts\txt_sm04\sm04300104157.txt,train
sm04300104158,sm04,data\raw\wav_sm04\sm04300104158.wav,data\labels\lab_sm04\sm04300104158.lab,data\transcripts\txt_sm04\sm04300104158.txt,train
sm04300104159,sm04,data\raw\wav_sm04\sm04300104159.wav,data\labels\lab_sm04\sm04300104159.lab,data\transcripts\txt_sm04\sm04300104159.txt,train
sm04300104160,sm04,data\raw\wav_sm04\sm04300104160.wav,data\labels\lab_sm04\sm04300104160.lab,data\transcripts\txt_sm04\sm04300104160.txt,test
sm04300104161,sm04,data\raw\wav_sm04\sm04300104161.wav,data\labels\lab_sm04\sm04300104161.lab,data\transcripts\txt_sm04\sm04300104161.txt,train
sm04300104162,sm04,data\raw\wav_sm04\sm04300104162.wav,data\labels\lab_sm04\sm04300104162.lab,data\transcripts\txt_sm04\sm04300104162.txt,val
sm04300104163,sm04,data\raw\wav_sm04\sm04300104163.wav,data\labels\lab_sm04\sm04300104163.lab,data\transcripts\txt_sm04\sm04300104163.txt,train
sm04300104164,sm04,data\raw\wav_sm04\sm04300104164.wav,data\labels\lab_sm04\sm04300104164.lab,data\transcripts\txt_sm04\sm04300104164.txt,val
sm04300104165,sm04,data\raw\wav_sm04\sm04300104165.wav,data\labels\lab_sm04\sm04300104165.lab,data\transcripts\txt_sm04\sm04300104165.txt,train
sm04300104166,sm04,data\raw\wav_sm04\sm04300104166.wav,data\labels\lab_sm04\sm04300104166.lab,data\transcripts\txt_sm04\sm04300104166.txt,train
sm04300104167,sm04,data\raw\wav_sm04\sm04300104167.wav,data\labels\lab_sm04\sm04300104167.lab,data\transcripts\txt_sm04\sm04300104167.txt,train
sm04300104168,sm04,data\raw\wav_sm04\sm04300104168.wav,data\labels\lab_sm04\sm04300104168.lab,data\transcripts\txt_sm04\sm04300104168.txt,test
sm04300104169,sm04,data\raw\wav_sm04\sm04300104169.wav,data\labels\lab_sm04\sm04300104169.lab,data\transcripts\txt_sm04\sm04300104169.txt,test
sm04300104170,sm04,data\raw\wav_sm04\sm04300104170.wav,data\labels\lab_sm04\sm04300104170.lab,data\transcripts\txt_sm04\sm04300104170.txt,train
sm04300104171,sm04,data\raw\wav_sm04\sm04300104171.wav,data\labels\lab_sm04\sm04300104171.lab,data\transcripts\txt_sm04\sm04300104171.txt,train
sm04300104172,sm04,data\raw\wav_sm04\sm04300104172.wav,data\labels\lab_sm04\sm04300104172.lab,data\transcripts\txt_sm04\sm04300104172.txt,train
sm04300104173,sm04,data\raw\wav_sm04\sm04300104173.wav,data\labels\lab_sm04\sm04300104173.lab,data\transcripts\txt_sm04\sm04300104173.txt,test
sm04300104174,sm04,data\raw\wav_sm04\sm04300104174.wav,data\labels\lab_sm04\sm04300104174.lab,data\transcripts\txt_sm04\sm04300104174.txt,train
sm04300104175,sm04,data\raw\wav_sm04\sm04300104175.wav,data\labels\lab_sm04\sm04300104175.lab,data\transcripts\txt_sm04\sm04300104175.txt,train
sm04300104176,sm04,data\raw\wav_sm04\sm04300104176.wav,data\labels\lab_sm04\sm04300104176.lab,data\transcripts\txt_sm04\sm04300104176.txt,train
sm04300104177,sm04,data\raw\wav_sm04\sm04300104177.wav,data\labels\lab_sm04\sm04300104177.lab,data\transcripts\txt_sm04\sm04300104177.txt,train
sm04300104178,sm04,data\raw\wav_sm04\sm04300104178.wav,data\labels\lab_sm04\sm04300104178.lab,data\transcripts\txt_sm04\sm04300104178.txt,train
sm04300104179,sm04,data\raw\wav_sm04\sm04300104179.wav,data\labels\lab_sm04\sm04300104179.lab,data\transcripts\txt_sm04\sm04300104179.txt,train
sm04300104180,sm04,data\raw\wav_sm04\sm04300104180.wav,data\labels\lab_sm04\sm04300104180.lab,data\transcripts\txt_sm04\sm04300104180.txt,train
sm04300104201,sm04,data\raw\wav_sm04\sm04300104201.wav,data\labels\lab_sm04\sm04300104201.lab,data\transcripts\txt_sm04\sm04300104201.txt,test
sm04300104202,sm04,data\raw\wav_sm04\sm04300104202.wav,data\labels\lab_sm04\sm04300104202.lab,data\transcripts\txt_sm04\sm04300104202.txt,train
sm04300104203,sm04,data\raw\wav_sm04\sm04300104203.wav,data\labels\lab_sm04\sm04300104203.lab,data\transcripts\txt_sm04\sm04300104203.txt,train
sm04300104204,sm04,data\raw\wav_sm04\sm04300104204.wav,data\labels\lab_sm04\sm04300104204.lab,data\transcripts\txt_sm04\sm04300104204.txt,train
sm04300104205,sm04,data\raw\wav_sm04\sm04300104205.wav,data\labels\lab_sm04\sm04300104205.lab,data\transcripts\txt_sm04\sm04300104205.txt,train
sm04300104206,sm04,data\raw\wav_sm04\sm04300104206.wav,data\labels\lab_sm04\sm04300104206.lab,data\transcripts\txt_sm04\sm04300104206.txt,train
sm04300104207,sm04,data\raw\wav_sm04\sm04300104207.wav,data\labels\lab_sm04\sm04300104207.lab,data\transcripts\txt_sm04\sm04300104207.txt,val
sm04300104208,sm04,data\raw\wav_sm04\sm04300104208.wav,data\labels\lab_sm04\sm04300104208.lab,data\transcripts\txt_sm04\sm04300104208.txt,val
sm04300104209,sm04,data\raw\wav_sm04\sm04300104209.wav,data\labels\lab_sm04\sm04300104209.lab,data\transcripts\txt_sm04\sm04300104209.txt,test
sm04300104210,sm04,data\raw\wav_sm04\sm04300104210.wav,data\labels\lab_sm04\sm04300104210.lab,data\transcripts\txt_sm04\sm04300104210.txt,train
sm04300104211,sm04,data\raw\wav_sm04\sm04300104211.wav,data\labels\lab_sm04\sm04300104211.lab,data\transcripts\txt_sm04\sm04300104211.txt,train
sm04300104212,sm04,data\raw\wav_sm04\sm04300104212.wav,data\labels\lab_sm04\sm04300104212.lab,data\transcripts\txt_sm04\sm04300104212.txt,train
sm04300104213,sm04,data\raw\wav_sm04\sm04300104213.wav,data\labels\lab_sm04\sm04300104213.lab,data\transcripts\txt_sm04\sm04300104213.txt,train
sm04300104214,sm04,data\raw\wav_sm04\sm04300104214.wav,data\labels\lab_sm04\sm04300104214.lab,data\transcripts\txt_sm04\sm04300104214.txt,train
sm04300104215,sm04,data\raw\wav_sm04\sm04300104215.wav,data\labels\lab_sm04\sm04300104215.lab,data\transcripts\txt_sm04\sm04300104215.txt,train
sm04300104216,sm04,data\raw\wav_sm04\sm04300104216.wav,data\labels\lab_sm04\sm04300104216.lab,data\transcripts\txt_sm04\sm04300104216.txt,train
sm04300104217,sm04,data\raw\wav_sm04\sm04300104217.wav,data\labels\lab_sm04\sm04300104217.lab,data\transcripts\txt_sm04\sm04300104217.txt,train
sm04300104218,sm04,data\raw\wav_sm04\sm04300104218.wav,data\labels\lab_sm04\sm04300104218.lab,data\transcripts\txt_sm04\sm04300104218.txt,train
sm04300104219,sm04,data\raw\wav_sm04\sm04300104219.wav,data\labels\lab_sm04\sm04300104219.lab,data\transcripts\txt_sm04\sm04300104219.txt,train
sm04300104220,sm04,data\raw\wav_sm04\sm04300104220.wav,data\labels\lab_sm04\sm04300104220.lab,data\transcripts\txt_sm04\sm04300104220.txt,train
sm04300104221,sm04,data\raw\wav_sm04\sm04300104221.wav,data\labels\lab_sm04\sm04300104221.lab,data\transcripts\txt_sm04\sm04300104221.txt,train
sm04300104222,sm04,data\raw\wav_sm04\sm04300104222.wav,data\labels\lab_sm04\sm04300104222.lab,data\transcripts\txt_sm04\sm04300104222.txt,train
sm04300104223,sm04,data\raw\wav_sm04\sm04300104223.wav,data\labels\lab_sm04\sm04300104223.lab,data\transcripts\txt_sm04\sm04300104223.txt,train
sm04300104224,sm04,data\raw\wav_sm04\sm04300104224.wav,data\labels\lab_sm04\sm04300104224.lab,data\transcripts\txt_sm04\sm04300104224.txt,test
sm04300104225,sm04,data\raw\wav_sm04\sm04300104225.wav,data\labels\lab_sm04\sm04300104225.lab,data\transcripts\txt_sm04\sm04300104225.txt,train
sm04300104226,sm04,data\raw\wav_sm04\sm04300104226.wav,data\labels\lab_sm04\sm04300104226.lab,data\transcripts\txt_sm04\sm04300104226.txt,train
sm04300104227,sm04,data\raw\wav_sm04\sm04300104227.wav,data\labels\lab_sm04\sm04300104227.lab,data\transcripts\txt_sm04\sm04300104227.txt,train
sm04300104228,sm04,data\raw\wav_sm04\sm04300104228.wav,data\labels\lab_sm04\sm04300104228.lab,data\transcripts\txt_sm04\sm04300104228.txt,train
sm04300104229,sm04,data\raw\wav_sm04\sm04300104229.wav,data\labels\lab_sm04\sm04300104229.lab,data\transcripts\txt_sm04\sm04300104229.txt,test
sm04300104230,sm04,data\raw\wav_sm04\sm04300104230.wav,data\labels\lab_sm04\sm04300104230.lab,data\transcripts\txt_sm04\sm04300104230.txt,test
sm04300104231,sm04,data\raw\wav_sm04\sm04300104231.wav,data\labels\lab_sm04\sm04300104231.lab,data\transcripts\txt_sm04\sm04300104231.txt,test
sm04300104232,sm04,data\raw\wav_sm04\sm04300104232.wav,data\labels\lab_sm04\sm04300104232.lab,data\transcripts\txt_sm04\sm04300104232.txt,train
sm04300104233,sm04,data\raw\wav_sm04\sm04300104233.wav,data\labels\lab_sm04\sm04300104233.lab,data\transcripts\txt_sm04\sm04300104233.txt,test
sm04300104234,sm04,data\raw\wav_sm04\sm04300104234.wav,data\labels\lab_sm04\sm04300104234.lab,data\transcripts\txt_sm04\sm04300104234.txt,val
sm04300104235,sm04,data\raw\wav_sm04\sm04300104235.wav,data\labels\lab_sm04\sm04300104235.lab,data\transcripts\txt_sm04\sm04300104235.txt,train
sm04300104236,sm04,data\raw\wav_sm04\sm04300104236.wav,data\labels\lab_sm04\sm04300104236.lab,data\transcripts\txt_sm04\sm04300104236.txt,train
sm04300104237,sm04,data\raw\wav_sm04\sm04300104237.wav,data\labels\lab_sm04\sm04300104237.lab,data\transcripts\txt_sm04\sm04300104237.txt,val
sm04300104238,sm04,data\raw\wav_sm04\sm04300104238.wav,data\labels\lab_sm04\sm04300104238.lab,data\transcripts\txt_sm04\sm04300104238.txt,train
sm04300104239,sm04,data\raw\wav_sm04\sm04300104239.wav,data\labels\lab_sm04\sm04300104239.lab,data\transcripts\txt_sm04\sm04300104239.txt,train
sm04300104240,sm04,data\raw\wav_sm04\sm04300104240.wav,data\labels\lab_sm04\sm04300104240.lab,data\transcripts\txt_sm04\sm04300104240.txt,train
sm04300104241,sm04,data\raw\wav_sm04\sm04300104241.wav,data\labels\lab_sm04\sm04300104241.lab,data\transcripts\txt_sm04\sm04300104241.txt,train
sm04300104242,sm04,data\raw\wav_sm04\sm04300104242.wav,data\labels\lab_sm04\sm04300104242.lab,data\transcripts\txt_sm04\sm04300104242.txt,train
sm04300104243,sm04,data\raw\wav_sm04\sm04300104243.wav,data\labels\lab_sm04\sm04300104243.lab,data\transcripts\txt_sm04\sm04300104243.txt,train
sm04300104244,sm04,data\raw\wav_sm04\sm04300104244.wav,data\labels\lab_sm04\sm04300104244.lab,data\transcripts\txt_sm04\sm04300104244.txt,train
sm04300104245,sm04,data\raw\wav_sm04\sm04300104245.wav,data\labels\lab_sm04\sm04300104245.lab,data\transcripts\txt_sm04\sm04300104245.txt,test
sm04300104301,sm04,data\raw\wav_sm04\sm04300104301.wav,data\labels\lab_sm04\sm04300104301.lab,data\transcripts\txt_sm04\sm04300104301.txt,train
sm04300104302,sm04,data\raw\wav_sm04\sm04300104302.wav,data\labels\lab_sm04\sm04300104302.lab,data\transcripts\txt_sm04\sm04300104302.txt,val
sm04300104303,sm04,data\raw\wav_sm04\sm04300104303.wav,data\labels\lab_sm04\sm04300104303.lab,data\transcripts\txt_sm04\sm04300104303.txt,test
sm04300104304,sm04,data\raw\wav_sm04\sm04300104304.wav,data\labels\lab_sm04\sm04300104304.lab,data\transcripts\txt_sm04\sm04300104304.txt,train
sm04300104305,sm04,data\raw\wav_sm04\sm04300104305.wav,data\labels\lab_sm04\sm04300104305.lab,data\transcripts\txt_sm04\sm04300104305.txt,train
sm04300104306,sm04,data\raw\wav_sm04\sm04300104306.wav,data\labels\lab_sm04\sm04300104306.lab,data\transcripts\txt_sm04\sm04300104306.txt,train
sm04300104307,sm04,data\raw\wav_sm04\sm04300104307.wav,data\labels\lab_sm04\sm04300104307.lab,data\transcripts\txt_sm04\sm04300104307.txt,train
sm04300104308,sm04,data\raw\wav_sm04\sm04300104308.wav,data\labels\lab_sm04\sm04300104308.lab,data\transcripts\txt_sm04\sm04300104308.txt,train
sm04300104309,sm04,data\raw\wav_sm04\sm04300104309.wav,data\labels\lab_sm04\sm04300104309.lab,data\transcripts\txt_sm04\sm04300104309.txt,train
sm04300104310,sm04,data\raw\wav_sm04\sm04300104310.wav,data\labels\lab_sm04\sm04300104310.lab,data\transcripts\txt_sm04\sm04300104310.txt,train
